Row ID,Order Date,Ship Mode,Segment,Category,Sales,Quantity,Discount,Profit,Shipping Cost
326,12/1/2011,Same Day,Home Office,Office Supplies,58.32,1,0,25.65,8.76
327,12/1/2011,Standard Class,Consumer,Furniture,117.66,3,0,12.9,8.64
328,12/1/2011,Second Class,Consumer,Office Supplies,75.72,4,0,37.8,7.6
329,12/1/2011,Standard Class,Consumer,Office Supplies,102.18,3,0,1.02,6.92
330,12/1/2011,Standard Class,Consumer,Technology,76.62,3,0,21.42,5.92
331,12/1/2011,First Class,Consumer,Office Supplies,26.49,1,0,4.74,5.91
332,12/1/2011,First Class,Consumer,Furniture,45.84,3,0,15.5856,5.84
333,12/1/2011,Standard Class,Consumer,Furniture,58.2,3,0,28.518,4.79
334,12/1/2011,Standard Class,Consumer,Technology,95.968,4,0.2,9.5968,4.68
335,12/1/2011,Standard Class,Corporate,Technology,64.824,2,0.4,-16.216,4.67
336,12/1/2011,Standard Class,Consumer,Furniture,55.0128,4,0.27,12.7728,3.37
337,12/1/2011,Standard Class,Consumer,Office Supplies,57.12,7,0,2.8,3.25
338,12/1/2011,Second Class,Home Office,Office Supplies,25.272,6,0.7,-40.608,3.1
339,12/1/2011,Second Class,Consumer,Office Supplies,29.61,1,0,10.65,2.6
340,12/1/2011,Standard Class,Consumer,Office Supplies,38.68,2,0,11.2,2.25
341,12/1/2011,Standard Class,Consumer,Office Supplies,27.32,2,0,8.44,1.97
342,12/1/2011,Second Class,Consumer,Office Supplies,36.288,7,0.2,12.7008,1.83
343,12/1/2011,Standard Class,Consumer,Furniture,28.48,1,0,7.12,1.76
344,12/1/2011,Standard Class,Consumer,Office Supplies,44.1228,4,0.17,17.4828,1.71
345,12/1/2011,Same Day,Home Office,Office Supplies,13.86,1,0,3.3,1.45
346,12/1/2011,First Class,Consumer,Furniture,9.82,2,0,3.2406,1.27
347,12/1/2011,Standard Class,Consumer,Office Supplies,11.67,1,0,3.6,0.99
348,12/1/2011,Second Class,Consumer,Furniture,8.128,2,0.2,1.4224,0.94
349,12/1/2011,Second Class,Home Office,Office Supplies,3.933,1,0.7,-8.277,0.5
350,12/1/2011,Standard Class,Consumer,Office Supplies,6.34,1,0,2.2,0.47
351,1/13/2011,Standard Class,Consumer,Technology,314.22,1,0,3.12,24.1
352,1/13/2011,First Class,Corporate,Furniture,1052.31,7,0,105.21,154.4
353,1/13/2011,First Class,Corporate,Technology,583.92,8,0.5,-58.56,109.14
354,1/13/2011,Standard Class,Consumer,Technology,549.927,6,0.65,-235.773,96.84
355,1/13/2011,First Class,Corporate,Office Supplies,380.88,3,0,102.78,88.42
356,1/13/2011,Second Class,Corporate,Technology,587.412,1,0.1,104.412,78
357,1/13/2011,Same Day,Corporate,Technology,378.81,1,0,140.13,71.57
358,1/13/2011,First Class,Corporate,Furniture,692.328,2,0.3,-207.732,70.94
359,1/13/2011,First Class,Consumer,Technology,468.9,6,0,206.316,66.88
360,1/13/2011,Second Class,Consumer,Furniture,729.48,2,0,240.72,56.01
361,1/13/2011,First Class,Consumer,Technology,161.514,2,0.1,43.014,49.6
362,1/14/2011,Second Class,Corporate,Furniture,334.3035,1,0.27,-109.9365,46.3
363,1/14/2011,Same Day,Corporate,Office Supplies,248.022,2,0.1,8.262,35.68
364,1/14/2011,First Class,Corporate,Technology,468.12,4,0,112.32,26.59
365,1/14/2011,Second Class,Consumer,Furniture,266.496,4,0.2,23.256,23.69
366,1/14/2011,First Class,Corporate,Technology,86.265,1,0.5,-0.015,16.56
367,1/14/2011,Second Class,Corporate,Office Supplies,104.8764,4,0.47,-47.5236,13.49
368,1/14/2011,Standard Class,Consumer,Technology,88.83,3,0.65,-76.14,12.91
369,1/14/2011,Standard Class,Consumer,Office Supplies,45.975,5,0.5,-41.475,6.72
370,1/14/2011,Standard Class,Consumer,Technology,44.13,2,0.5,-7.95,6.24
371,1/14/2011,First Class,Corporate,Office Supplies,44.1,2,0,7.92,6.18
372,1/14/2011,Second Class,Consumer,Office Supplies,56.88,1,0,0.54,5.96
373,1/14/2011,Second Class,Consumer,Office Supplies,116.04,4,0,12.72,4.7
374,1/14/2011,Second Class,Corporate,Office Supplies,37.8,1,0,18.12,4.16
375,1/14/2011,First Class,Corporate,Office Supplies,94.65,5,0,42.45,4.14
376,1/14/2011,First Class,Corporate,Office Supplies,13.185,1,0.5,-7.935,1.83
377,1/14/2011,Second Class,Corporate,Office Supplies,43.5024,6,0.47,-26.3376,1.78
378,1/14/2011,Standard Class,Consumer,Furniture,34.02,2,0.1,7.92,1.77
379,1/14/2011,Standard Class,Home Office,Furniture,775.278,7,0.1,146.328,52.13
380,1/14/2011,Standard Class,Home Office,Furniture,776.466,6,0.1,94.806,51.08
381,1/14/2011,Same Day,Corporate,Furniture,682.4478,2,0.27,186.9678,48.69
382,1/14/2011,Standard Class,Corporate,Furniture,257.742,3,0.1,31.482,28.53
383,1/14/2011,Same Day,Corporate,Technology,1055.457,3,0.07,-34.083,27.16
384,1/14/2011,Standard Class,Consumer,Office Supplies,210.69,1,0,52.65,21.46
385,1/14/2011,Standard Class,Corporate,Technology,151.2,3,0.2,32.13,9.21
386,1/14/2011,Standard Class,Home Office,Office Supplies,106.704,8,0.1,16.464,7.66
387,1/14/2011,Standard Class,Corporate,Office Supplies,35.52,2,0,14.2,2.25
388,1/15/2011,Standard Class,Home Office,Office Supplies,36.4,5,0,17.472,2.18
389,1/15/2011,Standard Class,Home Office,Office Supplies,45.684,2,0.1,4.524,1.46
390,1/15/2011,Standard Class,Home Office,Office Supplies,11.36,2,0,5.3392,0.94
391,1/15/2011,Standard Class,Corporate,Office Supplies,3.424,1,0.2,1.07,0.41
392,1/15/2011,Second Class,Home Office,Office Supplies,683.496,3,0.4,-79.764,50.13
393,1/15/2011,Standard Class,Consumer,Technology,1049.93,7,0,293.9804,37.67
394,1/15/2011,Standard Class,Consumer,Technology,1278,2,0,460.08,34
395,1/15/2011,Second Class,Consumer,Technology,228.42,2,0.1,83.7,31.09
396,1/15/2011,Second Class,Home Office,Office Supplies,455.664,3,0.6,-307.596,27.38
397,1/15/2011,Standard Class,Consumer,Technology,522.72,3,0,214.29,25.19
398,1/15/2011,Standard Class,Consumer,Technology,3195,5,0,1150.2,23.95
399,1/15/2011,Second Class,Home Office,Technology,153.52452,3,0.602,-162.79548,18.5
400,1/15/2011,Standard Class,Consumer,Office Supplies,154.9,5,0,40.274,12.99
401,1/16/2011,Standard Class,Corporate,Furniture,177.68,2,0,46.1968,10.84
402,1/17/2011,Second Class,Home Office,Technology,230.67252,3,0.402,-85.64748,9.81
403,1/17/2011,Second Class,Home Office,Technology,114.76728,3,0.602,-61.15272,9.8
404,1/17/2011,Standard Class,Consumer,Technology,81.03,1,0,17.82,9.31
405,1/17/2011,Standard Class,Consumer,Office Supplies,149.58,9,0,55.08,9.28
406,1/17/2011,Standard Class,Consumer,Office Supplies,111.84,4,0,23.4,7.97
407,1/17/2011,Second Class,Home Office,Technology,172.43928,3,0.402,-3.48072,5.57
408,1/17/2011,Second Class,Home Office,Office Supplies,18.48,2,0.6,-5.12,3.91
409,1/17/2011,Standard Class,Consumer,Office Supplies,18.93,1,0,7.56,2.96
410,1/17/2011,First Class,Corporate,Office Supplies,11.8524,2,0.17,3.3924,1.62
411,1/17/2011,Second Class,Home Office,Office Supplies,27.72,2,0.4,4.12,1.6
412,1/17/2011,Second Class,Consumer,Office Supplies,33.488,7,0.2,10.465,1.58
413,1/17/2011,Standard Class,Consumer,Office Supplies,15.84,3,0,7.128,1.19
414,1/18/2011,Standard Class,Consumer,Office Supplies,9.36,1,0,0,0.85
415,1/18/2011,Second Class,Consumer,Office Supplies,26.72,5,0.2,9.352,0.74
416,1/18/2011,First Class,Corporate,Furniture,2754,6,0,358.02,752.47
417,1/18/2011,First Class,Corporate,Office Supplies,1057.38,2,0,454.62,162.08
418,1/18/2011,Second Class,Consumer,Technology,479.984,2,0.2,89.997,122.9
419,1/19/2011,Standard Class,Consumer,Office Supplies,1388.88,5,0.1,154.23,102.56
420,1/19/2011,First Class,Corporate,Furniture,246.48,4,0,93.6,80.66
421,1/19/2011,First Class,Consumer,Technology,309.36,2,0,18.54,75.59
422,1/19/2011,First Class,Consumer,Technology,520.56,4,0,36.36,75.19
423,1/19/2011,First Class,Corporate,Technology,337.23,3,0,10.08,72.64
424,1/19/2011,First Class,Consumer,Technology,266.28,4,0,117.12,60.9
425,1/19/2011,First Class,Corporate,Furniture,155.7,3,0,55.98,52.26
426,1/19/2011,Second Class,Consumer,Office Supplies,236.1765,5,0.17,85.2765,47.87
427,1/19/2011,First Class,Consumer,Furniture,287.58,2,0,8.58,28.14
428,1/19/2011,First Class,Corporate,Office Supplies,80.73,3,0,30.6,25.85
429,1/19/2011,Standard Class,Consumer,Furniture,476.763,5,0.27,78.363,24.43
430,1/20/2011,First Class,Corporate,Office Supplies,115.05,5,0,2.25,21.48
431,1/20/2011,First Class,Home Office,Technology,73.206,1,0.7,-97.614,20.54
432,1/20/2011,Standard Class,Consumer,Technology,161.94,2,0,72.84,19.04
433,1/20/2011,Standard Class,Consumer,Office Supplies,97.74,2,0,28.32,9.89
434,1/20/2011,Same Day,Consumer,Office Supplies,26.136,3,0.2,1.9602,6.94
435,1/20/2011,First Class,Consumer,Office Supplies,58.56,2,0,2.88,6.42
436,1/20/2011,Standard Class,Consumer,Office Supplies,49.23,1,0,19.68,3.67
437,1/20/2011,Standard Class,Consumer,Office Supplies,49.1775,5,0.17,13.6275,3.11
438,1/20/2011,Standard Class,Home Office,Office Supplies,24.156,4,0.45,-11.484,2.83
439,1/20/2011,Standard Class,Consumer,Office Supplies,22.908,2,0.17,-1.152,1.44
440,1/20/2011,Second Class,Corporate,Furniture,1252.584,3,0.1,-41.796,176.06
441,1/20/2011,Standard Class,Corporate,Office Supplies,2052.54,4,0.1,410.46,149.09
442,1/20/2011,Standard Class,Consumer,Furniture,413.3943,3,0.07,182.1843,62.43
443,1/20/2011,Standard Class,Consumer,Furniture,1502.784,6,0.2,413.184,61.09
444,1/20/2011,Standard Class,Corporate,Technology,976.08,4,0,361.08,51.72
445,1/20/2011,Standard Class,Consumer,Office Supplies,356.94,2,0,107.082,49.06
446,1/21/2011,Standard Class,Consumer,Technology,441.9,3,0,0,48.2
447,1/21/2011,Standard Class,Consumer,Technology,449.64,6,0,184.32,42.57
448,1/21/2011,Standard Class,Home Office,Furniture,1160.784,8,0.1,489.984,39.54
449,1/21/2011,Second Class,Consumer,Office Supplies,266.4,2,0,122.52,30.3
450,1/21/2011,Second Class,Consumer,Office Supplies,219.6,5,0,50.4,29.96
451,1/21/2011,Standard Class,Consumer,Furniture,286.32,3,0,65.82,29.66
452,1/21/2011,Standard Class,Consumer,Technology,239.97,3,0,67.1916,27.96
453,1/21/2011,Second Class,Corporate,Technology,388.125,3,0.5,-357.075,23.99
454,1/21/2011,Second Class,Corporate,Technology,243.27,6,0.5,-175.23,21.48
455,1/21/2011,First Class,Corporate,Technology,138.672,4,0.1,18.432,17.64
456,1/21/2011,Standard Class,Consumer,Technology,345.24,9,0,72.36,15.07
457,1/21/2011,Standard Class,Consumer,Technology,275.502,4,0.15,22.662,14.64
458,1/21/2011,Second Class,Consumer,Furniture,126.348,1,0.6,-161.112,11.34
459,1/21/2011,Standard Class,Home Office,Office Supplies,182.7546,7,0.47,-89.8254,8.08
460,1/21/2011,Second Class,Corporate,Office Supplies,125.46,3,0.5,-105.39,7.11
461,1/21/2011,Second Class,Corporate,Office Supplies,90.18,4,0.5,-0.06,7.08
462,1/21/2011,Standard Class,Consumer,Office Supplies,56.448,2,0.4,-0.972,7.05
463,1/21/2011,Standard Class,Corporate,Office Supplies,112.08,8,0,4.32,7.02
464,1/21/2011,Second Class,Corporate,Furniture,100.92,5,0.2,4.92,6.3
465,1/21/2011,Second Class,Corporate,Office Supplies,49.77,2,0.5,-21.93,6.03
466,1/21/2011,Standard Class,Consumer,Office Supplies,72.88,4,0,26.96,5.39
467,1/21/2011,Standard Class,Corporate,Technology,81.42,2,0,11.34,4.78
468,1/21/2011,Standard Class,Home Office,Office Supplies,59.808,3,0.2,19.4376,4.76
469,1/21/2011,Standard Class,Corporate,Office Supplies,57.024,3,0.1,3.744,4.49
470,1/21/2011,Standard Class,Home Office,Furniture,73.32,6,0,21.996,4.38
471,1/21/2011,Standard Class,Corporate,Office Supplies,50.94,3,0,7.56,3.21
472,1/21/2011,Standard Class,Consumer,Furniture,48.366,1,0.7,-67.734,2.47
473,1/21/2011,Second Class,Consumer,Furniture,22.632,1,0.6,-9.078,2.12
474,1/21/2011,Standard Class,Home Office,Office Supplies,26.5848,2,0.47,-7.0752,2.1
475,1/21/2011,Second Class,Consumer,Office Supplies,21.864,1,0.6,-30.066,1.88
476,1/22/2011,Standard Class,Home Office,Office Supplies,28.1868,2,0.17,4.7268,1.87
477,1/22/2011,Standard Class,Corporate,Office Supplies,30.51,3,0,9.72,1.79
478,1/22/2011,Standard Class,Consumer,Furniture,29.1,1,0,4.36,1.6
479,1/22/2011,Standard Class,Consumer,Office Supplies,21.9,5,0,7.8,1.51
480,1/22/2011,Standard Class,Consumer,Office Supplies,8.56,2,0,2.6536,1.42
481,1/22/2011,Second Class,Consumer,Office Supplies,12.384,2,0.6,-9.936,1.26
482,1/22/2011,Standard Class,Home Office,Office Supplies,7.5198,2,0.17,2.2998,0.8
483,1/22/2011,Second Class,Consumer,Office Supplies,9.888,2,0.6,-7.932,0.76
484,1/22/2011,Standard Class,Consumer,Technology,171.288,2,0.4,-39.972,14.26
485,1/22/2011,Standard Class,Consumer,Technology,73.98,2,0,19.9746,6.15
486,1/22/2011,First Class,Consumer,Office Supplies,34.875,3,0.5,-21.645,4.7
487,1/22/2011,Second Class,Home Office,Office Supplies,46.08,3,0.2,5.76,3.07
488,1/22/2011,Second Class,Home Office,Office Supplies,25.184,2,0.2,8.784,3.02
489,1/22/2011,Standard Class,Consumer,Office Supplies,31.968,8,0.4,-1.632,2.62
490,1/22/2011,Standard Class,Consumer,Office Supplies,5.58,1,0,2.1762,0.57
491,1/23/2011,Standard Class,Home Office,Office Supplies,838.38,2,0,226.3626,103.4
492,1/23/2011,First Class,Consumer,Furniture,275.4,2,0.7,-211.14,84.61
493,1/23/2011,Standard Class,Corporate,Furniture,911.04,2,0,282.42,83.97
494,1/23/2011,First Class,Consumer,Technology,178.254,2,0.7,-368.406,62.43
495,1/23/2011,Standard Class,Consumer,Furniture,847.872,12,0.2,222.432,45.1
496,1/23/2011,First Class,Consumer,Furniture,142.623,1,0.7,-275.757,39.49
497,1/23/2011,Standard Class,Consumer,Office Supplies,280.44,6,0,131.76,25.97
498,1/24/2011,First Class,Consumer,Furniture,90.3,2,0,38.82,22.38
499,1/24/2011,Standard Class,Consumer,Office Supplies,157.68,6,0,31.5,19.67
500,1/24/2011,First Class,Consumer,Office Supplies,87.156,6,0.7,-125.064,17.98
501,1/24/2011,Standard Class,Consumer,Office Supplies,101.52,4,0,33.48,15.19
502,1/24/2011,Standard Class,Home Office,Office Supplies,179.88,6,0,61.08,12.6
503,1/24/2011,Standard Class,Consumer,Office Supplies,101.1,2,0,11.1,12.06
504,1/24/2011,Standard Class,Home Office,Technology,262.935,2,0.25,-66.645,9.66
505,1/24/2011,Standard Class,Corporate,Office Supplies,115.11,3,0,13.77,7.61
506,1/24/2011,Standard Class,Consumer,Office Supplies,87.96,3,0,35.16,7.47
507,1/24/2011,Standard Class,Consumer,Technology,143.1,2,0,9.96,7.29
508,1/24/2011,First Class,Consumer,Furniture,43.767,1,0.7,-80.253,6.29
509,1/24/2011,Standard Class,Consumer,Office Supplies,96.8,10,0,23.2,4.79
510,1/24/2011,First Class,Consumer,Office Supplies,18.9,6,0.7,-32.76,4.56
511,1/24/2011,First Class,Home Office,Office Supplies,13.296,4,0.4,0.416,4.3
512,1/24/2011,Standard Class,Home Office,Technology,116.0775,5,0.45,-65.5725,4.19
513,1/24/2011,First Class,Consumer,Office Supplies,29.232,4,0.7,-29.328,3.09
514,1/24/2011,Standard Class,Consumer,Office Supplies,62.16,2,0,29.8,2.88
515,1/24/2011,Second Class,Corporate,Office Supplies,34.02,2,0,11.22,2.5
516,1/24/2011,Standard Class,Home Office,Office Supplies,26.7,5,0,12.549,1.96
517,1/24/2011,Standard Class,Home Office,Office Supplies,22.74,2,0,6.36,1.6
518,1/24/2011,Standard Class,Consumer,Office Supplies,28.96,4,0,6.32,1.56
519,1/25/2011,First Class,Consumer,Office Supplies,10.566,2,0.7,-17.634,1.18
520,1/25/2011,Standard Class,Home Office,Technology,21.2,2,0,9.116,0.94
521,1/25/2011,First Class,Consumer,Office Supplies,4.14,1,0.7,-7.05,0.83
522,1/25/2011,Standard Class,Home Office,Office Supplies,10.41,1,0,3.51,0.22
523,1/25/2011,First Class,Consumer,Furniture,4.788,1,0.7,-9.282,0.14
524,1/25/2011,Same Day,Consumer,Furniture,922.95,1,0,341.49,282.09
525,1/25/2011,Standard Class,Corporate,Furniture,2076.606,6,0.3,59.166,142.46
526,1/25/2011,Standard Class,Consumer,Office Supplies,1793.98,2,0,843.1706,68.65
527,1/25/2011,Standard Class,Consumer,Furniture,1236.465,3,0.1,302.175,61.23
528,1/25/2011,Standard Class,Consumer,Office Supplies,561.495,5,0.45,-316.605,53.37
529,1/25/2011,Standard Class,Consumer,Furniture,249.84,4,0.25,69.84,50.32
530,1/26/2011,First Class,Consumer,Office Supplies,189.96,4,0,0,50.04
531,1/26/2011,Standard Class,Consumer,Technology,475.944,7,0.2,95.1888,46.08
532,1/26/2011,Standard Class,Corporate,Technology,559.71,3,0.4,-121.2705,44.72
533,1/26/2011,Standard Class,Consumer,Furniture,541.44,8,0.4,-189.6,44.3
534,1/26/2011,Same Day,Corporate,Furniture,307.395,5,0.1,99.045,43.89
535,1/26/2011,Standard Class,Home Office,Furniture,486.36,4,0,213.96,38.96
536,1/26/2011,Standard Class,Consumer,Furniture,578.64,4,0,98.28,37.23
537,1/26/2011,Standard Class,Consumer,Furniture,213.3,5,0.1,33.15,31.13
538,1/26/2011,Standard Class,Consumer,Furniture,220.968,6,0.1,4.788,28.36
539,1/26/2011,Same Day,Corporate,Office Supplies,95.64,4,0,21,27.65
540,1/26/2011,Standard Class,Consumer,Office Supplies,158.6,5,0,39.6,23.6
541,1/26/2011,Standard Class,Corporate,Technology,243.81,3,0,26.73,22.09
542,1/26/2011,Standard Class,Consumer,Technology,405.92,8,0,68.96,19.68
543,1/26/2011,First Class,Consumer,Office Supplies,80.1,3,0,39.24,19.37
544,1/26/2011,Second Class,Consumer,Furniture,174.33,4,0.25,27.81,17.83
545,1/26/2011,First Class,Consumer,Office Supplies,57.75,5,0,16.17,16.87
546,1/26/2011,Second Class,Consumer,Technology,239.976,3,0.2,53.9946,16.63
547,1/26/2011,First Class,Consumer,Office Supplies,86.4,3,0,12.96,16.46
548,1/26/2011,Standard Class,Corporate,Furniture,352.59,7,0,158.55,14.2
549,1/26/2011,First Class,Consumer,Office Supplies,147.96,3,0,16.2,13.96
550,1/26/2011,First Class,Consumer,Furniture,70.71,1,0,4.9497,12.46
551,1/26/2011,Second Class,Home Office,Technology,131.07,1,0,14.4,12.44
552,1/26/2011,First Class,Consumer,Office Supplies,44.97,1,0,13.47,11.61
553,1/26/2011,Same Day,Corporate,Office Supplies,43.83,3,0,14.4,10.98
554,1/26/2011,Standard Class,Consumer,Technology,79.884,3,0.4,-47.976,10.44
555,1/26/2011,First Class,Consumer,Office Supplies,35.04,4,0,5.52,10.3
556,1/26/2011,First Class,Consumer,Office Supplies,52.8,2,0,19.5,9.27
557,1/26/2011,Second Class,Home Office,Office Supplies,75,4,0,34.44,8.87
558,1/26/2011,Standard Class,Consumer,Office Supplies,131.76,3,0,0,8.72
559,1/26/2011,Standard Class,Home Office,Office Supplies,107.28,2,0,26.82,8.19
560,1/26/2011,Standard Class,Consumer,Office Supplies,105.3,2,0,46.32,7.79
561,1/27/2011,First Class,Consumer,Office Supplies,50.28,4,0,6.48,7.68
562,1/27/2011,Standard Class,Consumer,Office Supplies,105.6,5,0,52.8,7.11
563,1/27/2011,Standard Class,Home Office,Furniture,97.56,2,0,4.86,7.01
564,1/27/2011,Standard Class,Consumer,Office Supplies,80.64,3,0,12.06,6.75
565,1/27/2011,Standard Class,Corporate,Technology,221.4,4,0,24.24,6.28
566,1/27/2011,Standard Class,Consumer,Technology,49.248,3,0.4,-8.232,5.43
567,1/27/2011,Standard Class,Consumer,Office Supplies,34.3,5,0,7.8,4.99
568,1/27/2011,First Class,Consumer,Office Supplies,14.94,3,0,7.0218,4.15
569,1/27/2011,First Class,Consumer,Office Supplies,23.16,2,0,7.62,4.01
570,1/27/2011,Standard Class,Consumer,Office Supplies,86.58,6,0,32.76,3.87
571,1/27/2011,First Class,Consumer,Office Supplies,21.24,3,0,8.0712,3.6
572,1/27/2011,First Class,Consumer,Office Supplies,19.9,1,0,8.955,3.34
573,1/27/2011,First Class,Consumer,Office Supplies,68.22,6,0,15.66,3.28
574,1/27/2011,Standard Class,Consumer,Furniture,18.063,1,0.1,8.013,2.83
575,1/27/2011,Standard Class,Consumer,Office Supplies,17.88,1,0.6,-18.33,2.09
576,1/27/2011,Standard Class,Consumer,Office Supplies,21.924,3,0.4,-1.836,1.95
577,1/27/2011,Standard Class,Consumer,Office Supplies,20.52,3,0,6.75,1.36
578,1/27/2011,Standard Class,Consumer,Office Supplies,13.32,5,0.4,-8.48,1.28
579,1/27/2011,Second Class,Consumer,Office Supplies,14.6916,2,0.47,0.8316,1.21
580,1/27/2011,Standard Class,Home Office,Office Supplies,12.3,1,0,4.65,1.09
581,1/27/2011,Second Class,Consumer,Office Supplies,11.1552,2,0.17,3.7152,0.76
582,1/28/2011,Standard Class,Consumer,Office Supplies,16.152,2,0.4,1.312,0.27
583,1/28/2011,Standard Class,Corporate,Office Supplies,9.3,2,0,2.46,0.23
584,1/28/2011,First Class,Corporate,Technology,318.4,2,0.2,107.46,81.54
585,1/28/2011,First Class,Corporate,Technology,230.376,3,0.2,20.1579,5.6
586,1/28/2011,First Class,Corporate,Office Supplies,12.768,6,0.2,4.6284,2.88
587,1/28/2011,First Class,Corporate,Office Supplies,15.36,2,0.2,-3.264,1.72
588,1/28/2011,First Class,Corporate,Office Supplies,4.672,2,0.2,1.46,1.32
589,1/29/2011,First Class,Corporate,Office Supplies,9.408,2,0.2,3.4104,1.06
590,1/29/2011,First Class,Corporate,Technology,7.16,1,0.2,-0.0895,0.93
591,1/29/2011,Second Class,Home Office,Technology,336.24,4,0,73.92,137.67
592,1/29/2011,Standard Class,Home Office,Furniture,1262.061,3,0.1,-42.129,89.16
593,1/30/2011,Standard Class,Home Office,Technology,799.92,10,0.2,239.976,67.38
594,1/30/2011,Same Day,Consumer,Office Supplies,177.66,6,0,62.1,63.48
595,1/30/2011,Standard Class,Corporate,Furniture,607.92,6,0,91.08,49.34
596,1/30/2011,Standard Class,Home Office,Technology,649.35,5,0,25.95,46.42
597,1/30/2011,Standard Class,Home Office,Technology,385.02,2,0,127.02,39.68
598,1/30/2011,Standard Class,Consumer,Furniture,593.46,7,0.1,250.53,37.46
599,1/30/2011,Standard Class,Consumer,Technology,539.964,6,0.4,-107.9928,35.78
600,1/30/2011,Standard Class,Consumer,Office Supplies,362.92,2,0,105.2468,34.38
601,1/30/2011,Standard Class,Consumer,Technology,504.72,3,0,232.11,32.89
602,1/31/2011,Same Day,Corporate,Furniture,103.92,2,0,0,28.43
603,1/31/2011,First Class,Consumer,Furniture,178.08,2,0.2,-44.52,26.81
604,1/31/2011,Second Class,Corporate,Technology,136.68,1,0,46.47,19.07
